exp_index,subject,condition,scenario,box_weight,contestant,strength,effort,resp,s1,s2,e1,e2
1b,10,lift,22,3,2,6,60,5,4,6,60,60
1b,10,lift,23,3,1,2,50,5,2,8,50,50
1b,10,lift,23,3,2,8,50,5,2,8,50,50
1b,10,lift,24,4,1,5,70,5,5,7,70,70
1b,10,lift,24,4,2,7,70,5,5,7,70,70
1b,10,lift,25,2,1,6,30,5,6,8,30,30
1b,10,lift,25,2,2,8,30,5,6,8,30,30
1b,11,fail,1,8,1,5,20,8,5,5,20,60
1b,11,fail,1,8,2,5,60,2,5,5,20,60
1b,11,fail,2,8,1,6,30,8,6,6,30,80
1b,11,fail,2,8,2,6,80,2,6,6,30,80
1b,11,fail,3,6,1,4,30,7,4,4,30,60
1b,11,fail,3,6,2,4,60,3,4,4,30,60
1b,11,fail,4,8,1,5,20,9,5,5,20,70
1b,11,fail,4,8,2,5,70,1,5,5,20,70
1b,11,fail,5,10,1,8,20,3,8,8,20,40
1b,11,fail,5,10,2,8,40,7,8,8,20,40
1b,11,fail,6,8,1,4,40,3,4,8,40,40
1b,11,fail,6,8,2,8,40,7,4,8,40,40
1b,11,fail,7,8,1,4,60,5,4,6,60,60
1b,11,fail,7,8,2,6,60,5,4,6,60,60
1b,11,fail,8,8,1,2,50,5,2,8,50,50
1b,11,fail,8,8,2,8,50,5,2,8,50,50
1b,11,fail,9,10,1,5,70,5,5,7,70,70
1b,11,fail,9,10,2,7,70,5,5,7,70,70
1b,11,fail,10,9,1,6,30,5,6,8,30,30
1b,11,fail,10,9,2,8,30,5,6,8,30,30
1b,11,fail,11,6,1,2,60,7,2,6,60,20
1b,11,fail,11,6,2,6,20,3,2,6,60,20
1b,11,fail,12,6,1,3,80,2,3,6,80,40
1b,11,fail,12,6,2,6,40,8,3,6,80,40
1b,11,fail,13,7,1,4,30,3,4,6,30,20
1b,11,fail,13,7,2,6,20,7,4,6,30,20
1b,11,fail,14,10,1,5,80,5,5,8,80,50
1b,11,fail,14,10,2,8,50,5,5,8,80,50
1b,11,fail,15,9,1,6,40,4,6,8,40,30
1b,11,fail,15,9,2,8,30,6,6,8,40,30
1b,11,lift,16,2,1,5,20,2,5,5,20,60
1b,11,lift,16,2,2,5,60,8,5,5,20,60
1b,11,lift,17,4,1,6,30,2,6,6,30,80
1b,11,lift,17,4,2,6,80,8,6,6,30,80
1b,11,lift,18,2,1,4,30,4,4,4,30,60
1b,11,lift,18,2,2,4,60,6,4,4,30,60
1b,11,lift,19,3,1,5,20,2,5,5,20,70
1b,11,lift,19,3,2,5,70,8,5,5,20,70
1b,11,lift,20,2,1,8,20,3,8,8,20,40
1b,11,lift,20,2,2,8,40,7,8,8,20,40
1b,11,lift,21,2,1,4,40,6,4,8,40,40
1b,11,lift,21,2,2,8,40,4,4,8,40,40
1b,11,lift,22,3,1,4,60,5,4,6,60,60
1b,11,lift,22,3,2,6,60,5,4,6,60,60
1b,11,lift,23,3,1,2,50,7,2,8,50,50
1b,11,lift,23,3,2,8,50,3,2,8,50,50
1b,11,lift,24,4,1,5,70,5,5,7,70,70
1b,11,lift,24,4,2,7,70,5,5,7,70,70
1b,11,lift,25,2,1,6,30,5,6,8,30,30
1b,11,lift,25,2,2,8,30,5,6,8,30,30
1b,12,fail,1,8,1,5,20,7,5,5,20,60
1b,12,fail,1,8,2,5,60,3,5,5,20,60
1b,12,fail,2,8,1,6,30,8,6,6,30,80
1b,12,fail,2,8,2,6,80,2,6,6,30,80
1b,12,fail,3,6,1,4,30,6,4,4,30,60
1b,12,fail,3,6,2,4,60,2,4,4,30,60
1b,12,fail,4,8,1,5,20,9,5,5,20,70
1b,12,fail,4,8,2,5,70,4,5,5,20,70
1b,12,fail,5,10,1,8,20,8,8,8,20,40
1b,12,fail,5,10,2,8,40,6,8,8,20,40
1b,12,fail,6,8,1,4,40,10,4,8,40,40
1b,12,fail,6,8,2,8,40,10,4,8,40,40
1b,12,fail,7,8,1,4,60,10,4,6,60,60
1b,12,fail,7,8,2,6,60,10,4,6,60,60
1b,12,fail,8,8,1,2,50,3,2,8,50,50
1b,12,fail,8,8,2,8,50,9,2,8,50,50
1b,12,fail,9,10,1,5,70,2,5,7,70,70
1b,12,fail,9,10,2,7,70,2,5,7,70,70
1b,12,fail,10,9,1,6,30,4,6,8,30,30
1b,12,fail,10,9,2,8,30,4,6,8,30,30
1b,12,fail,11,6,1,2,60,6,2,6,60,20
1b,12,fail,11,6,2,6,20,9,2,6,60,20
1b,12,fail,12,6,1,3,80,2,3,6,80,40
1b,12,fail,12,6,2,6,40,6,3,6,80,40
1b,12,fail,13,7,1,4,30,10,4,6,30,20
1b,12,fail,13,7,2,6,20,10,4,6,30,20
1b,12,fail,14,10,1,5,80,2,5,8,80,50
1b,12,fail,14,10,2,8,50,8,5,8,80,50
1b,12,fail,15,9,1,6,40,5,6,8,40,30
1b,12,fail,15,9,2,8,30,2,6,8,40,30
1b,12,lift,16,2,1,5,20,2,5,5,20,60
1b,12,lift,16,2,2,5,60,8,5,5,20,60
1b,12,lift,17,4,1,6,30,3,6,6,30,80
1b,12,lift,17,4,2,6,80,8,6,6,30,80
1b,12,lift,18,2,1,4,30,10,4,4,30,60
1b,12,lift,18,2,2,4,60,10,4,4,30,60
1b,12,lift,19,3,1,5,20,2,5,5,20,70
1b,12,lift,19,3,2,5,70,8,5,5,20,70
1b,12,lift,20,2,1,8,20,2,8,8,20,40
1b,12,lift,20,2,2,8,40,6,8,8,20,40
1b,12,lift,21,2,1,4,40,10,4,8,40,40
1b,12,lift,21,2,2,8,40,10,4,8,40,40
1b,12,lift,22,3,1,4,60,10,4,6,60,60
1b,12,lift,22,3,2,6,60,10,4,6,60,60
1b,12,lift,23,3,1,2,50,2,2,8,50,50
1b,12,lift,23,3,2,8,50,10,2,8,50,50
1b,12,lift,24,4,1,5,70,10,5,7,70,70
1b,12,lift,24,4,2,7,70,10,5,7,70,70
1b,12,lift,25,2,1,6,30,10,6,8,30,30
1b,12,lift,25,2,2,8,30,10,6,8,30,30
1b,13,fail,1,8,1,5,20,9,5,5,20,60
1b,13,fail,1,8,2,5,60,2,5,5,20,60
1b,13,fail,2,8,1,6,30,8,6,6,30,80
1b,13,fail,2,8,2,6,80,3,6,6,30,80
1b,13,fail,3,6,1,4,30,10,4,4,30,60
1b,13,fail,3,6,2,4,60,6,4,4,30,60
1b,13,fail,4,8,1,5,20,7,5,5,20,70
1b,13,fail,4,8,2,5,70,2,5,5,20,70
1b,13,fail,5,10,1,8,20,9,8,8,20,40
1b,13,fail,5,10,2,8,40,8,8,8,20,40
1b,13,fail,6,8,1,4,40,7,4,8,40,40
1b,13,fail,6,8,2,8,40,10,4,8,40,40
1b,13,fail,7,8,1,4,60,6,4,6,60,60
1b,13,fail,7,8,2,6,60,4,4,6,60,60
1b,13,fail,8,8,1,2,50,2,2,8,50,50
1b,13,fail,8,8,2,8,50,8,2,8,50,50
1b,13,fail,9,10,1,5,70,5,5,7,70,70
1b,13,fail,9,10,2,7,70,7,5,7,70,70
1b,13,fail,10,9,1,6,30,8,6,8,30,30
1b,13,fail,10,9,2,8,30,9,6,8,30,30
1b,13,fail,11,6,1,2,60,3,2,6,60,20
1b,13,fail,11,6,2,6,20,10,2,6,60,20
1b,13,fail,12,6,1,3,80,1,3,6,80,40
1b,13,fail,12,6,2,6,40,10,3,6,80,40
1b,13,fail,13,7,1,4,30,3,4,6,30,20
1b,13,fail,13,7,2,6,20,9,4,6,30,20
1b,13,fail,14,10,1,5,80,2,5,8,80,50
1b,13,fail,14,10,2,8,50,10,5,8,80,50
1b,13,fail,15,9,1,6,40,5,6,8,40,30
1b,13,fail,15,9,2,8,30,8,6,8,40,30
1b,13,lift,16,2,1,5,20,3,5,5,20,60
1b,13,lift,16,2,2,5,60,9,5,5,20,60
1b,13,lift,17,4,1,6,30,3,6,6,30,80
1b,13,lift,17,4,2,6,80,8,6,6,30,80
1b,13,lift,18,2,1,4,30,3,4,4,30,60
1b,13,lift,18,2,2,4,60,6,4,4,30,60
1b,13,lift,19,3,1,5,20,5,5,5,20,70
1b,13,lift,19,3,2,5,70,7,5,5,20,70
1b,13,lift,20,2,1,8,20,3,8,8,20,40
1b,13,lift,20,2,2,8,40,5,8,8,20,40
1b,13,lift,21,2,1,4,40,8,4,8,40,40
1b,13,lift,21,2,2,8,40,4,4,8,40,40
1b,13,lift,22,3,1,4,60,6,4,6,60,60
1b,13,lift,22,3,2,6,60,4,4,6,60,60
1b,13,lift,23,3,1,2,50,8,2,8,50,50
1b,13,lift,23,3,2,8,50,2,2,8,50,50
1b,13,lift,24,4,1,5,70,7,5,7,70,70
1b,13,lift,24,4,2,7,70,5,5,7,70,70
1b,13,lift,25,2,1,6,30,5,6,8,30,30
1b,13,lift,25,2,2,8,30,4,6,8,30,30
1b,14,fail,1,8,1,5,20,7,5,5,20,60
1b,14,fail,1,8,2,5,60,4,5,5,20,60
1b,14,fail,2,8,1,6,30,7,6,6,30,80
1b,14,fail,2,8,2,6,80,2,6,6,30,80
1b,14,fail,3,6,1,4,30,6,4,4,30,60
1b,14,fail,3,6,2,4,60,4,4,4,30,60
1b,14,fail,4,8,1,5,20,9,5,5,20,70
1b,14,fail,4,8,2,5,70,1,5,5,20,70
1b,14,fail,5,10,1,8,20,5,8,8,20,40
1b,14,fail,5,10,2,8,40,4,8,8,20,40
1b,14,fail,6,8,1,4,40,4,4,8,40,40
1b,14,fail,6,8,2,8,40,6,4,8,40,40
1b,14,fail,7,8,1,4,60,4,4,6,60,60
1b,14,fail,7,8,2,6,60,6,4,6,60,60
1b,14,fail,8,8,1,2,50,4,2,8,50,50
1b,14,fail,8,8,2,8,50,7,2,8,50,50
1b,14,fail,9,10,1,5,70,5,5,7,70,70
1b,14,fail,9,10,2,7,70,6,5,7,70,70
1b,14,fail,10,9,1,6,30,5,6,8,30,30
1b,14,fail,10,9,2,8,30,6,6,8,30,30
1b,14,fail,11,6,1,2,60,2,2,6,60,20
1b,14,fail,11,6,2,6,20,8,2,6,60,20
1b,14,fail,12,6,1,3,80,4,3,6,80,40
1b,14,fail,12,6,2,6,40,6,3,6,80,40
1b,14,fail,13,7,1,4,30,4,4,6,30,20
1b,14,fail,13,7,2,6,20,7,4,6,30,20
1b,14,fail,14,10,1,5,80,5,5,8,80,50
1b,14,fail,14,10,2,8,50,6,5,8,80,50
1b,14,fail,15,9,1,6,40,5,6,8,40,30
1b,14,fail,15,9,2,8,30,5,6,8,40,30
1b,14,lift,16,2,1,5,20,4,5,5,20,60
1b,14,lift,16,2,2,5,60,7,5,5,20,60
1b,14,lift,17,4,1,6,30,4,6,6,30,80
1b,14,lift,17,4,2,6,80,6,6,6,30,80
1b,14,lift,18,2,1,4,30,4,4,4,30,60
1b,14,lift,18,2,2,4,60,6,4,4,30,60
1b,14,lift,19,3,1,5,20,4,5,5,20,70
1b,14,lift,19,3,2,5,70,8,5,5,20,70
1b,14,lift,20,2,1,8,20,5,8,8,20,40
1b,14,lift,20,2,2,8,40,6,8,8,20,40
1b,14,lift,21,2,1,4,40,6,4,8,40,40
1b,14,lift,21,2,2,8,40,4,4,8,40,40
1b,14,lift,22,3,1,4,60,7,4,6,60,60
1b,14,lift,22,3,2,6,60,7,4,6,60,60
1b,14,lift,23,3,1,2,50,4,2,8,50,50
1b,14,lift,23,3,2,8,50,6,2,8,50,50
1b,14,lift,24,4,1,5,70,6,5,7,70,70
1b,14,lift,24,4,2,7,70,5,5,7,70,70
1b,14,lift,25,2,1,6,30,5,6,8,30,30
1b,14,lift,25,2,2,8,30,5,6,8,30,30
1b,15,fail,1,8,1,5,20,1,5,5,20,60
1b,15,fail,1,8,2,5,60,1,5,5,20,60
1b,15,fail,2,8,1,6,30,2,6,6,30,80
1b,15,fail,2,8,2,6,80,2,6,6,30,80
1b,15,fail,3,6,1,4,30,5,4,4,30,60
1b,15,fail,3,6,2,4,60,5,4,4,30,60
1b,15,fail,4,8,1,5,20,4,5,5,20,70
1b,15,fail,4,8,2,5,70,5,5,5,20,70
1b,15,fail,5,10,1,8,20,6,8,8,20,40
1b,15,fail,5,10,2,8,40,4,8,8,20,40
1b,15,fail,6,8,1,4,40,5,4,8,40,40
1b,15,fail,6,8,2,8,40,10,4,8,40,40
1b,15,fail,7,8,1,4,60,6,4,6,60,60
1b,15,fail,7,8,2,6,60,5,4,6,60,60
1b,15,fail,8,8,1,2,50,1,2,8,50,50
1b,15,fail,8,8,2,8,50,8,2,8,50,50
1b,15,fail,9,10,1,5,70,4,5,7,70,70
1b,15,fail,9,10,2,7,70,6,5,7,70,70
1b,15,fail,10,9,1,6,30,2,6,8,30,30
1b,15,fail,10,9,2,8,30,3,6,8,30,30
1b,15,fail,11,6,1,2,60,2,2,6,60,20
1b,15,fail,11,6,2,6,20,8,2,6,60,20
1b,15,fail,12,6,1,3,80,1,3,6,80,40
1b,15,fail,12,6,2,6,40,7,3,6,80,40
1b,15,fail,13,7,1,4,30,2,4,6,30,20
1b,15,fail,13,7,2,6,20,2,4,6,30,20
1b,15,fail,14,10,1,5,80,3,5,8,80,50
1b,15,fail,14,10,2,8,50,2,5,8,80,50
1b,15,fail,15,9,1,6,40,6,6,8,40,30
1b,15,fail,15,9,2,8,30,5,6,8,40,30
1b,15,lift,16,2,1,5,20,10,5,5,20,60
1b,15,lift,16,2,2,5,60,10,5,5,20,60
1b,15,lift,17,4,1,6,30,10,6,6,30,80
1b,15,lift,17,4,2,6,80,10,6,6,30,80
1b,15,lift,18,2,1,4,30,10,4,4,30,60
1b,15,lift,18,2,2,4,60,10,4,4,30,60
1b,15,lift,19,3,1,5,20,10,5,5,20,70
1b,15,lift,19,3,2,5,70,10,5,5,20,70
1b,15,lift,20,2,1,8,20,10,8,8,20,40
1b,15,lift,20,2,2,8,40,10,8,8,20,40
1b,15,lift,21,2,1,4,40,10,4,8,40,40
1b,15,lift,21,2,2,8,40,10,4,8,40,40
1b,15,lift,22,3,1,4,60,9,4,6,60,60
1b,15,lift,22,3,2,6,60,10,4,6,60,60
1b,15,lift,23,3,1,2,50,8,2,8,50,50
1b,15,lift,23,3,2,8,50,10,2,8,50,50
1b,15,lift,24,4,1,5,70,10,5,7,70,70
1b,15,lift,24,4,2,7,70,10,5,7,70,70
1b,15,lift,25,2,1,6,30,10,6,8,30,30
1b,15,lift,25,2,2,8,30,10,6,8,30,30
1b,16,fail,1,8,1,5,20,8,5,5,20,60
1b,16,fail,1,8,2,5,60,6,5,5,20,60
1b,16,fail,2,8,1,6,30,8,6,6,30,80
1b,16,fail,2,8,2,6,80,3,6,6,30,80
1b,16,fail,3,6,1,4,30,9,4,4,30,60
1b,16,fail,3,6,2,4,60,6,4,4,30,60
1b,16,fail,4,8,1,5,20,8,5,5,20,70
1b,16,fail,4,8,2,5,70,3,5,5,20,70
1b,16,fail,5,10,1,8,20,9,8,8,20,40
1b,16,fail,5,10,2,8,40,6,8,8,20,40
1b,16,fail,6,8,1,4,40,7,4,8,40,40
1b,16,fail,6,8,2,8,40,7,4,8,40,40
1b,16,fail,7,8,1,4,60,8,4,6,60,60
1b,16,fail,7,8,2,6,60,6,4,6,60,60
1b,16,fail,8,8,1,2,50,6,2,8,50,50
1b,16,fail,8,8,2,8,50,7,2,8,50,50
1b,16,fail,9,10,1,5,70,6,5,7,70,70
1b,16,fail,9,10,2,7,70,6,5,7,70,70
1b,16,fail,10,9,1,6,30,7,6,8,30,30
1b,16,fail,10,9,2,8,30,7,6,8,30,30
1b,16,fail,11,6,1,2,60,3,2,6,60,20
1b,16,fail,11,6,2,6,20,8,2,6,60,20
1b,16,fail,12,6,1,3,80,7,3,6,80,40
1b,16,fail,12,6,2,6,40,8,3,6,80,40
1b,16,fail,13,7,1,4,30,6,4,6,30,20
1b,16,fail,13,7,2,6,20,7,4,6,30,20
1b,16,fail,14,10,1,5,80,4,5,8,80,50
1b,16,fail,14,10,2,8,50,6,5,8,80,50
1b,16,fail,15,9,1,6,40,8,6,8,40,30
1b,16,fail,15,9,2,8,30,7,6,8,40,30
1b,16,lift,16,2,1,5,20,6,5,5,20,60
1b,16,lift,16,2,2,5,60,6,5,5,20,60
1b,16,lift,17,4,1,6,30,3,6,6,30,80
1b,16,lift,17,4,2,6,80,7,6,6,30,80
1b,16,lift,18,2,1,4,30,4,4,4,30,60
1b,16,lift,18,2,2,4,60,7,4,4,30,60
1b,16,lift,19,3,1,5,20,4,5,5,20,70
1b,16,lift,19,3,2,5,70,8,5,5,20,70
1b,16,lift,20,2,1,8,20,5,8,8,20,40
1b,16,lift,20,2,2,8,40,8,8,8,20,40
1b,16,lift,21,2,1,4,40,6,4,8,40,40
1b,16,lift,21,2,2,8,40,9,4,8,40,40
1b,16,lift,22,3,1,4,60,7,4,6,60,60
1b,16,lift,22,3,2,6,60,8,4,6,60,60
1b,16,lift,23,3,1,2,50,5,2,8,50,50
1b,16,lift,23,3,2,8,50,8,2,8,50,50
1b,16,lift,24,4,1,5,70,7,5,7,70,70
1b,16,lift,24,4,2,7,70,8,5,7,70,70
1b,16,lift,25,2,1,6,30,7,6,8,30,30
1b,16,lift,25,2,2,8,30,9,6,8,30,30
1b,17,fail,1,8,1,5,20,8,5,5,20,60
1b,17,fail,1,8,2,5,60,2,5,5,20,60
1b,17,fail,2,8,1,6,30,8,6,6,30,80
1b,17,fail,2,8,2,6,80,2,6,6,30,80
1b,17,fail,3,6,1,4,30,8,4,4,30,60
1b,17,fail,3,6,2,4,60,5,4,4,30,60
1b,17,fail,4,8,1,5,20,9,5,5,20,70
1b,17,fail,4,8,2,5,70,2,5,5,20,70
1b,17,fail,5,10,1,8,20,9,8,8,20,40
1b,17,fail,5,10,2,8,40,8,8,8,20,40
1b,17,fail,6,8,1,4,40,4,4,8,40,40
1b,17,fail,6,8,2,8,40,9,4,8,40,40
1b,17,fail,7,8,1,4,60,2,4,6,60,60
1b,17,fail,7,8,2,6,60,8,4,6,60,60
1b,17,fail,8,8,1,2,50,5,2,8,50,50
1b,17,fail,8,8,2,8,50,7,2,8,50,50
1b,17,fail,9,10,1,5,70,0,5,7,70,70
1b,17,fail,9,10,2,7,70,1,5,7,70,70
1b,17,fail,10,9,1,6,30,7,6,8,30,30
1b,17,fail,10,9,2,8,30,8,6,8,30,30
1b,17,fail,11,6,1,2,60,2,2,6,60,20
1b,17,fail,11,6,2,6,20,8,2,6,60,20
1b,17,fail,12,6,1,3,80,1,3,6,80,40
1b,17,fail,12,6,2,6,40,8,3,6,80,40
1b,17,fail,13,7,1,4,30,7,4,6,30,20
1b,17,fail,13,7,2,6,20,8,4,6,30,20
1b,17,fail,14,10,1,5,80,0,5,8,80,50
1b,17,fail,14,10,2,8,50,2,5,8,80,50
1b,17,fail,15,9,1,6,40,3,6,8,40,30
1b,17,fail,15,9,2,8,30,8,6,8,40,30
1b,17,lift,16,2,1,5,20,1,5,5,20,60
1b,17,lift,16,2,2,5,60,9,5,5,20,60
1b,17,lift,17,4,1,6,30,4,6,6,30,80
1b,17,lift,17,4,2,6,80,10,6,6,30,80
1b,17,lift,18,2,1,4,30,1,4,4,30,60
1b,17,lift,18,2,2,4,60,9,4,4,30,60
1b,17,lift,19,3,1,5,20,1,5,5,20,70
1b,17,lift,19,3,2,5,70,9,5,5,20,70
1b,17,lift,20,2,1,8,20,2,8,8,20,40
1b,17,lift,20,2,2,8,40,10,8,8,20,40
1b,17,lift,21,2,1,4,40,5,4,8,40,40
1b,17,lift,21,2,2,8,40,6,4,8,40,40
1b,17,lift,22,3,1,4,60,7,4,6,60,60
1b,17,lift,22,3,2,6,60,7,4,6,60,60
1b,17,lift,23,3,1,2,50,7,2,8,50,50
1b,17,lift,23,3,2,8,50,7,2,8,50,50
1b,17,lift,24,4,1,5,70,10,5,7,70,70
1b,17,lift,24,4,2,7,70,10,5,7,70,70
1b,17,lift,25,2,1,6,30,5,6,8,30,30
1b,17,lift,25,2,2,8,30,5,6,8,30,30
1b,18,fail,1,8,1,5,20,6,5,5,20,60
1b,18,fail,1,8,2,5,60,4,5,5,20,60
1b,18,fail,2,8,1,6,30,8,6,6,30,80
1b,18,fail,2,8,2,6,80,2,6,6,30,80
1b,18,fail,3,6,1,4,30,4,4,4,30,60
1b,18,fail,3,6,2,4,60,6,4,4,30,60
1b,18,fail,4,8,1,5,20,8,5,5,20,70
1b,18,fail,4,8,2,5,70,2,5,5,20,70
1b,18,fail,5,10,1,8,20,5,8,8,20,40
1b,18,fail,5,10,2,8,40,5,8,8,20,40
1b,18,fail,6,8,1,4,40,3,4,8,40,40
1b,18,fail,6,8,2,8,40,7,4,8,40,40
1b,18,fail,7,8,1,4,60,4,4,6,60,60
1b,18,fail,7,8,2,6,60,6,4,6,60,60
1b,18,fail,8,8,1,2,50,6,2,8,50,50
1b,18,fail,8,8,2,8,50,4,2,8,50,50
1b,18,fail,9,10,1,5,70,4,5,7,70,70
1b,18,fail,9,10,2,7,70,6,5,7,70,70
1b,18,fail,10,9,1,6,30,5,6,8,30,30
1b,18,fail,10,9,2,8,30,5,6,8,30,30
1b,18,fail,11,6,1,2,60,3,2,6,60,20
1b,18,fail,11,6,2,6,20,7,2,6,60,20
1b,18,fail,12,6,1,3,80,2,3,6,80,40
1b,18,fail,12,6,2,6,40,8,3,6,80,40
1b,18,fail,13,7,1,4,30,2,4,6,30,20
1b,18,fail,13,7,2,6,20,8,4,6,30,20
1b,18,fail,14,10,1,5,80,2,5,8,80,50
1b,18,fail,14,10,2,8,50,8,5,8,80,50
1b,18,fail,15,9,1,6,40,3,6,8,40,30
1b,18,fail,15,9,2,8,30,7,6,8,40,30
1b,18,lift,16,2,1,5,20,2,5,5,20,60
1b,18,lift,16,2,2,5,60,8,5,5,20,60
1b,18,lift,17,4,1,6,30,3,6,6,30,80
1b,18,lift,17,4,2,6,80,7,6,6,30,80
1b,18,lift,18,2,1,4,30,4,4,4,30,60
1b,18,lift,18,2,2,4,60,6,4,4,30,60
1b,18,lift,19,3,1,5,20,1,5,5,20,70
1b,18,lift,19,3,2,5,70,9,5,5,20,70
1b,18,lift,20,2,1,8,20,3,8,8,20,40
1b,18,lift,20,2,2,8,40,7,8,8,20,40
1b,18,lift,21,2,1,4,40,5,4,8,40,40
1b,18,lift,21,2,2,8,40,5,4,8,40,40
1b,18,lift,22,3,1,4,60,4,4,6,60,60
1b,18,lift,22,3,2,6,60,6,4,6,60,60
1b,18,lift,23,3,1,2,50,6,2,8,50,50
1b,18,lift,23,3,2,8,50,4,2,8,50,50
1b,18,lift,24,4,1,5,70,5,5,7,70,70
1b,18,lift,24,4,2,7,70,5,5,7,70,70
1b,18,lift,25,2,1,6,30,5,6,8,30,30
1b,18,lift,25,2,2,8,30,5,6,8,30,30
1b,19,fail,1,8,1,5,20,8,5,5,20,60
1b,19,fail,1,8,2,5,60,4,5,5,20,60
1b,19,fail,2,8,1,6,30,8,6,6,30,80
1b,19,fail,2,8,2,6,80,2,6,6,30,80
1b,19,fail,3,6,1,4,30,10,4,4,30,60
1b,19,fail,3,6,2,4,60,10,4,4,30,60
1b,19,fail,4,8,1,5,20,10,5,5,20,70
1b,19,fail,4,8,2,5,70,5,5,5,20,70
1b,19,fail,5,10,1,8,20,5,8,8,20,40
1b,19,fail,5,10,2,8,40,1,8,8,20,40
1b,19,fail,6,8,1,4,40,10,4,8,40,40
1b,19,fail,6,8,2,8,40,2,4,8,40,40
1b,19,fail,7,8,1,4,60,5,4,6,60,60
1b,19,fail,7,8,2,6,60,5,4,6,60,60
1b,19,fail,8,8,1,2,50,10,2,8,50,50
1b,19,fail,8,8,2,8,50,0,2,8,50,50
1b,19,fail,9,10,1,5,70,5,5,7,70,70
1b,19,fail,9,10,2,7,70,5,5,7,70,70
1b,19,fail,10,9,1,6,30,10,6,8,30,30
1b,19,fail,10,9,2,8,30,2,6,8,30,30
1b,19,fail,11,6,1,2,60,6,2,6,60,20
1b,19,fail,11,6,2,6,20,1,2,6,60,20
1b,19,fail,12,6,1,3,80,8,3,6,80,40
1b,19,fail,12,6,2,6,40,2,3,6,80,40
1b,19,fail,13,7,1,4,30,8,4,6,30,20
1b,19,fail,13,7,2,6,20,2,4,6,30,20
1b,19,fail,14,10,1,5,80,5,5,8,80,50
1b,19,fail,14,10,2,8,50,7,5,8,80,50
1b,19,fail,15,9,1,6,40,5,6,8,40,30
1b,19,fail,15,9,2,8,30,5,6,8,40,30
1b,19,lift,16,2,1,5,20,10,5,5,20,60
1b,19,lift,16,2,2,5,60,10,5,5,20,60
1b,19,lift,17,4,1,6,30,6,6,6,30,80
1b,19,lift,17,4,2,6,80,10,6,6,30,80
1b,19,lift,18,2,1,4,30,10,4,4,30,60
1b,19,lift,18,2,2,4,60,10,4,4,30,60
1b,19,lift,19,3,1,5,20,6,5,5,20,70
1b,19,lift,19,3,2,5,70,10,5,5,20,70
1b,19,lift,20,2,1,8,20,7,8,8,20,40
1b,19,lift,20,2,2,8,40,10,8,8,20,40
1b,19,lift,21,2,1,4,40,10,4,8,40,40
1b,19,lift,21,2,2,8,40,10,4,8,40,40
1b,19,lift,22,3,1,4,60,5,4,6,60,60
1b,19,lift,22,3,2,6,60,10,4,6,60,60
1b,19,lift,23,3,1,2,50,5,2,8,50,50
1b,19,lift,23,3,2,8,50,10,2,8,50,50
1b,19,lift,24,4,1,5,70,10,5,7,70,70
1b,19,lift,24,4,2,7,70,10,5,7,70,70
1b,19,lift,25,2,1,6,30,10,6,8,30,30
1b,19,lift,25,2,2,8,30,10,6,8,30,30
1b,20,fail,1,8,1,5,20,9,5,5,20,60
1b,20,fail,1,8,2,5,60,2,5,5,20,60
1b,20,fail,2,8,1,6,30,9,6,6,30,80
1b,20,fail,2,8,2,6,80,0,6,6,30,80
1b,20,fail,3,6,1,4,30,6,4,4,30,60
1b,20,fail,3,6,2,4,60,3,4,4,30,60
1b,20,fail,4,8,1,5,20,7,5,5,20,70
1b,20,fail,4,8,2,5,70,0,5,5,20,70
1b,20,fail,5,10,1,8,20,8,8,8,20,40
1b,20,fail,5,10,2,8,40,4,8,8,20,40
1b,20,fail,6,8,1,4,40,2,4,8,40,40
1b,20,fail,6,8,2,8,40,6,4,8,40,40
1b,20,fail,7,8,1,4,60,1,4,6,60,60
1b,20,fail,7,8,2,6,60,2,4,6,60,60
1b,20,fail,8,8,1,2,50,0,2,8,50,50
1b,20,fail,8,8,2,8,50,10,2,8,50,50
1b,20,fail,9,10,1,5,70,0,5,7,70,70
1b,20,fail,9,10,2,7,70,0,5,7,70,70
1b,20,fail,10,9,1,6,30,4,6,8,30,30
1b,20,fail,10,9,2,8,30,7,6,8,30,30
1b,20,fail,11,6,1,2,60,0,2,6,60,20
1b,20,fail,11,6,2,6,20,10,2,6,60,20
1b,20,fail,12,6,1,3,80,0,3,6,80,40
1b,20,fail,12,6,2,6,40,8,3,6,80,40
1b,20,fail,13,7,1,4,30,4,4,6,30,20
1b,20,fail,13,7,2,6,20,7,4,6,30,20
1b,20,fail,14,10,1,5,80,0,5,8,80,50
1b,20,fail,14,10,2,8,50,0,5,8,80,50
1b,20,fail,15,9,1,6,40,2,6,8,40,30
1b,20,fail,15,9,2,8,30,8,6,8,40,30
1b,20,lift,16,2,1,5,20,6,5,5,20,60
1b,20,lift,16,2,2,5,60,7,5,5,20,60
1b,20,lift,17,4,1,6,30,3,6,6,30,80
1b,20,lift,17,4,2,6,80,8,6,6,30,80
1b,20,lift,18,2,1,4,30,10,4,4,30,60
1b,20,lift,18,2,2,4,60,10,4,4,30,60
1b,20,lift,19,3,1,5,20,2,5,5,20,70
1b,20,lift,19,3,2,5,70,10,5,5,20,70
1b,20,lift,20,2,1,8,20,3,8,8,20,40
1b,20,lift,20,2,2,8,40,7,8,8,20,40
1b,20,lift,21,2,1,4,40,4,4,8,40,40
